#Generated Uranium distribution

# NX = 80
# NY = 60
# column 1: node-number
# column 2: x-distance
# column 3: y-distance
# column 4: Uraninite

65 327.5 2.5 3.704e-05
66 332.5 2.5 4.365e-05
67 337.5 2.5 3.704e-05
68 342.5 2.5 3.704e-05
69 347.5 2.5 3.704e-05
70 352.5 2.5 6.087e-04
71 357.5 2.5 7.885e-04
72 362.5 2.5 3.704e-05
73 367.5 2.5 2.802e-04
74 372.5 2.5 8.658e-05
75 377.5 2.5 8.284e-04
76 382.5 2.5 7.108e-04
77 387.5 2.5 1.976e-03
78 392.5 2.5 3.704e-05
79 397.5 2.5 3.704e-05
80 2.5 7.5 2.424e-03
81 7.5 7.5 5.614e-04
82 12.5 7.5 1.289e-03
83 17.5 7.5 3.704e-05
84 22.5 7.5 3.160e-04
85 27.5 7.5 1.253e-04
86 32.5 7.5 1.018e-03
87 37.5 7.5 1.242e-03
88 42.5 7.5 7.842e-04
89 47.5 7.5 7.138e-04
90 52.5 7.5 3.704e-05
91 57.5 7.5 8.124e-04
92 62.5 7.5 4.309e-04
93 67.5 7.5 8.799e-04
94 72.5 7.5 2.547e-04
95 77.5 7.5 8.268e-04
96 82.5 7.5 3.704e-05
97 87.5 7.5 3.064e-04
98 92.5 7.5 4.427e-04
99 97.5 7.5 1.109e-03
100 102.5 7.5 5.284e-04
101 107.5 7.5 7.664e-04
102 112.5 7.5 3.704e-05
103 117.5 7.5 1.028e-03
104 122.5 7.5 3.692e-04
105 127.5 7.5 3.704e-05
106 132.5 7.5 3.082e-04
107 137.5 7.5 3.704e-05
108 142.5 7.5 9.691e-04
109 147.5 7.5 9.121e-04
110 152.5 7.5 3.240e-04
111 157.5 7.5 1.788e-03
112 162.5 7.5 3.704e-05
113 167.5 7.5 3.704e-05
114 172.5 7.5 3.704e-05
115 177.5 7.5 3.704e-05
116 182.5 7.5 3.704e-05
117 187.5 7.5 3.704e-05
118 192.5 7.5 1.152e-03
119 197.5 7.5 2.500e-04
120 202.5 7.5 3.704e-05
121 207.5 7.5 4.870e-04
122 212.5 7.5 9.037e-04
123 217.5 7.5 3.704e-05
124 222.5 7.5 3.704e-05
125 227.5 7.5 1.938e-04
126 232.5 7.5 3.704e-05
127 237.5 7.5 3.704e-05
128 242.5 7.5 2.831e-04
129 247.5 7.5 3.704e-05
130 252.5 7.5 4.832e-04
131 257.5 7.5 8.980e-05
132 262.5 7.5 3.457e-04
133 267.5 7.5 1.348e-03
134 272.5 7.5 3.704e-05
135 277.5 7.5 3.704e-05
136 282.5 7.5 3.704e-05
137 287.5 7.5 1.400e-03
138 292.5 7.5 3.297e-04
139 297.5 7.5 1.458e-04
140 302.5 7.5 1.201e-03
141 307.5 7.5 2.797e-04
142 312.5 7.5 1.055e-03
143 317.5 7.5 5.235e-04
144 322.5 7.5 2.074e-03
145 327.5 7.5 1.560e-03
146 332.5 7.5 3.704e-05
147 337.5 7.5 3.704e-05
148 342.5 7.5 3.606e-04
149 347.5 7.5 3.704e-05
150 352.5 7.5 5.808e-05
151 357.5 7.5 3.103e-04
152 362.5 7.5 3.704e-05
153 367.5 7.5 1.073e-03
154 372.5 7.5 1.945e-04
155 377.5 7.5 8.128e-04
156 382.5 7.5 1.392e-04
157 387.5 7.5 4.345e-04
158 392.5 7.5 3.708e-04
159 397.5 7.5 1.100e-03
160 2.5 12.5 4.631e-04
161 7.5 12.5 1.528e-03
162 12.5 12.5 3.704e-05
163 17.5 12.5 5.372e-04
164 22.5 12.5 3.704e-05
165 27.5 12.5 1.287e-03
166 32.5 12.5 3.704e-05
167 37.5 12.5 3.704e-05
168 42.5 12.5 3.704e-05
169 47.5 12.5 1.274e-03
170 52.5 12.5 8.260e-04
171 57.5 12.5 3.704e-05
172 62.5 12.5 3.151e-04
173 67.5 12.5 1.001e-03
174 72.5 12.5 3.704e-05
175 77.5 12.5 5.719e-04
176 82.5 12.5 3.704e-05
177 87.5 12.5 7.877e-04
178 92.5 12.5 3.704e-05
179 97.5 12.5 3.704e-05
180 102.5 12.5 1.020e-03
181 107.5 12.5 7.980e-04
182 112.5 12.5 3.704e-05
183 117.5 12.5 3.704e-05
184 122.5 12.5 5.121e-04
185 127.5 12.5 1.226e-03
186 132.5 12.5 7.416e-05
187 137.5 12.5 3.704e-05
188 142.5 12.5 2.021e-04
189 147.5 12.5 1.461e-03
190 152.5 12.5 3.704e-05
191 157.5 12.5 4.114e-04
192 162.5 12.5 7.289e-04
193 167.5 12.5 3.704e-05
194 172.5 12.5 3.704e-05
195 177.5 12.5 3.704e-05
196 182.5 12.5 4.229e-04
197 187.5 12.5 3.704e-05
198 192.5 12.5 3.704e-05
199 197.5 12.5 1.324e-03
200 202.5 12.5 9.344e-04
201 207.5 12.5 3.704e-05
202 212.5 12.5 1.141e-03
203 217.5 12.5 1.858e-03
204 222.5 12.5 7.137e-04
205 227.5 12.5 5.450e-04
206 232.5 12.5 1.483e-03
207 237.5 12.5 1.343e-04
208 242.5 12.5 5.067e-05
209 247.5 12.5 3.704e-05
210 252.5 12.5 9.848e-04
211 257.5 12.5 1.121e-04
212 262.5 12.5 1.152e-03
213 267.5 12.5 4.004e-04
214 272.5 12.5 3.704e-05
215 277.5 12.5 7.827e-04
216 282.5 12.5 1.340e-04
217 287.5 12.5 9.868e-04
218 292.5 12.5 3.704e-05
219 297.5 12.5 1.372e-03
220 302.5 12.5 3.704e-05
221 307.5 12.5 1.034e-04
222 312.5 12.5 8.604e-04
223 317.5 12.5 3.704e-05
224 322.5 12.5 1.617e-04
225 327.5 12.5 3.704e-05
226 332.5 12.5 8.097e-04
227 337.5 12.5 3.704e-05
228 342.5 12.5 3.704e-05
229 347.5 12.5 4.010e-04
230 352.5 12.5 7.073e-04
231 357.5 12.5 3.704e-05
232 362.5 12.5 3.704e-05
233 367.5 12.5 2.736e-04
234 372.5 12.5 4.818e-04
235 377.5 12.5 1.617e-03
236 382.5 12.5 3.704e-05
237 387.5 12.5 1.055e-03
238 392.5 12.5 9.762e-04
239 397.5 12.5 5.349e-04
240 2.5 17.5 8.742e-04
241 7.5 17.5 9.700e-04
242 12.5 17.5 3.704e-05
243 17.5 17.5 3.704e-05
244 22.5 17.5 3.704e-05
245 27.5 17.5 3.704e-05
246 32.5 17.5 3.704e-05
247 37.5 17.5 9.482e-04
248 42.5 17.5 7.249e-04
249 47.5 17.5 8.636e-04
250 52.5 17.5 3.704e-05
251 57.5 17.5 3.704e-05
252 62.5 17.5 1.443e-03
253 67.5 17.5 1.189e-04
254 72.5 17.5 3.704e-05
255 77.5 17.5 2.765e-04
256 82.5 17.5 5.254e-04
257 87.5 17.5 3.704e-05
258 92.5 17.5 7.243e-04
259 97.5 17.5 4.988e-04
260 102.5 17.5 9.802e-04
261 107.5 17.5 1.046e-03
262 112.5 17.5 3.704e-05
263 117.5 17.5 3.704e-05
264 122.5 17.5 1.480e-03
265 127.5 17.5 6.438e-04
266 132.5 17.5 5.517e-04
267 137.5 17.5 3.704e-05
268 142.5 17.5 1.776e-03
269 147.5 17.5 5.648e-04
270 152.5 17.5 3.646e-04
271 157.5 17.5 3.704e-05
272 162.5 17.5 3.704e-05
273 167.5 17.5 3.704e-05
274 172.5 17.5 3.704e-05
275 177.5 17.5 3.101e-04
276 182.5 17.5 1.364e-03
277 187.5 17.5 9.068e-04
278 192.5 17.5 8.212e-04
279 197.5 17.5 4.752e-04
280 202.5 17.5 3.704e-05
281 207.5 17.5 3.704e-05
282 212.5 17.5 9.607e-04
283 217.5 17.5 1.141e-03
284 222.5 17.5 6.153e-04
285 227.5 17.5 3.704e-05
286 232.5 17.5 3.704e-05
287 237.5 17.5 3.704e-05
288 242.5 17.5 3.704e-05
289 247.5 17.5 5.300e-04
290 252.5 17.5 3.704e-05
291 257.5 17.5 3.704e-05
292 262.5 17.5 5.912e-04
293 267.5 17.5 3.704e-05
294 272.5 17.5 1.123e-04
295 277.5 17.5 9.051e-05
296 282.5 17.5 3.704e-05
297 287.5 17.5 3.704e-05
298 292.5 17.5 1.385e-03
299 297.5 17.5 8.685e-04
300 302.5 17.5 4.349e-04
301 307.5 17.5 4.200e-04
302 312.5 17.5 8.442e-04
303 317.5 17.5 3.704e-05
304 322.5 17.5 3.704e-05
305 327.5 17.5 1.024e-03
306 332.5 17.5 3.704e-05
307 337.5 17.5 1.484e-03
308 342.5 17.5 1.168e-03
309 347.5 17.5 3.262e-04
310 352.5 17.5 1.595e-03
311 357.5 17.5 9.403e-04
312 362.5 17.5 3.704e-05
313 367.5 17.5 3.704e-05
314 372.5 17.5 3.704e-05
315 377.5 17.5 3.704e-05
316 382.5 17.5 3.704e-05
317 387.5 17.5 3.704e-05
318 392.5 17.5 2.235e-04
319 397.5 17.5 3.704e-05
320 2.5 22.5 1.474e-03
321 7.5 22.5 5.204e-04
322 12.5 22.5 5.445e-05
323 17.5 22.5 1.376e-03
324 22.5 22.5 2.024e-04
325 27.5 22.5 7.215e-04
326 32.5 22.5 1.079e-03
327 37.5 22.5 3.704e-05
328 42.5 22.5 3.704e-05
329 47.5 22.5 3.704e-05
330 52.5 22.5 3.704e-05
331 57.5 22.5 3.704e-05
332 62.5 22.5 3.704e-05
333 67.5 22.5 4.552e-04
334 72.5 22.5 1.323e-03
335 77.5 22.5 3.704e-05
336 82.5 22.5 3.704e-05
337 87.5 22.5 3.704e-05
338 92.5 22.5 9.897e-04
339 97.5 22.5 7.343e-04
340 102.5 22.5 8.428e-04
341 107.5 22.5 1.221e-03
342 112.5 22.5 2.812e-04
343 117.5 22.5 3.704e-05
344 122.5 22.5 3.704e-05
345 127.5 22.5 3.704e-05
346 132.5 22.5 3.704e-05
347 137.5 22.5 4.997e-04
348 142.5 22.5 3.704e-05
349 147.5 22.5 1.158e-03
350 152.5 22.5 6.625e-04
351 157.5 22.5 6.310e-04
352 162.5 22.5 1.001e-03
353 167.5 22.5 3.704e-05
354 172.5 22.5 3.376e-04
355 177.5 22.5 3.704e-05
356 182.5 22.5 3.704e-05
357 187.5 22.5 7.793e-04
358 192.5 22.5 3.704e-05
359 197.5 22.5 3.704e-05
360 202.5 22.5 3.704e-05
361 207.5 22.5 1.131e-03
362 212.5 22.5 3.704e-05
363 217.5 22.5 3.704e-05
364 222.5 22.5 6.597e-04
365 227.5 22.5 1.478e-03
366 232.5 22.5 8.271e-04
367 237.5 22.5 3.704e-05
368 242.5 22.5 2.264e-04
369 247.5 22.5 1.202e-03
370 252.5 22.5 3.704e-05
371 257.5 22.5 3.704e-05
372 262.5 22.5 3.704e-05
373 267.5 22.5 3.704e-05
374 272.5 22.5 3.608e-04
375 277.5 22.5 3.704e-05
376 282.5 22.5 6.125e-05
377 287.5 22.5 3.704e-05
378 292.5 22.5 4.292e-04
379 297.5 22.5 6.268e-04
380 302.5 22.5 1.569e-04
381 307.5 22.5 3.816e-04
382 312.5 22.5 1.523e-03
383 317.5 22.5 4.838e-05
384 322.5 22.5 4.405e-04
385 327.5 22.5 5.367e-04
386 332.5 22.5 3.704e-05
387 337.5 22.5 5.895e-04
388 342.5 22.5 7.286e-04
389 347.5 22.5 3.319e-04
390 352.5 22.5 6.387e-04
391 357.5 22.5 3.704e-05
392 362.5 22.5 3.118e-04
393 367.5 22.5 1.426e-04
394 372.5 22.5 5.701e-04
395 377.5 22.5 6.270e-04
396 382.5 22.5 7.708e-04
397 387.5 22.5 3.704e-05
398 392.5 22.5 3.704e-05
399 397.5 22.5 3.704e-05
400 2.5 27.5 3.704e-05
401 7.5 27.5 1.205e-03
402 12.5 27.5 3.704e-05
403 17.5 27.5 3.704e-05
404 22.5 27.5 1.037e-03
405 27.5 27.5 4.059e-04
406 32.5 27.5 1.168e-04
407 37.5 27.5 3.704e-05
408 42.5 27.5 1.248e-03
409 47.5 27.5 9.686e-04
410 52.5 27.5 6.247e-04
411 57.5 27.5 2.845e-03
412 62.5 27.5 3.704e-05
413 67.5 27.5 3.704e-05
414 72.5 27.5 2.208e-04
415 77.5 27.5 1.084e-03
416 82.5 27.5 3.925e-04
417 87.5 27.5 3.704e-05
418 92.5 27.5 3.704e-05
419 97.5 27.5 9.083e-04
420 102.5 27.5 7.326e-04
421 107.5 27.5 4.452e-05
422 112.5 27.5 3.858e-04
423 117.5 27.5 5.278e-04
424 122.5 27.5 1.788e-04
425 127.5 27.5 8.851e-04
426 132.5 27.5 3.704e-05
427 137.5 27.5 3.704e-05
428 142.5 27.5 3.704e-05
429 147.5 27.5 3.704e-05
430 152.5 27.5 3.704e-05
431 157.5 27.5 3.704e-05
432 162.5 27.5 4.138e-04
433 167.5 27.5 1.152e-04
434 172.5 27.5 1.911e-04
435 177.5 27.5 2.907e-04
436 182.5 27.5 3.704e-05
437 187.5 27.5 3.704e-05
438 192.5 27.5 3.704e-05
439 197.5 27.5 4.538e-04
440 202.5 27.5 4.356e-04
441 207.5 27.5 3.704e-05
442 212.5 27.5 3.969e-04
443 217.5 27.5 3.704e-05
444 222.5 27.5 1.147e-03
445 227.5 27.5 5.021e-04
446 232.5 27.5 2.442e-04
447 237.5 27.5 2.155e-03
448 242.5 27.5 6.732e-04
449 247.5 27.5 7.418e-04
450 252.5 27.5 8.356e-04
451 257.5 27.5 4.487e-04
452 262.5 27.5 8.386e-04
453 267.5 27.5 3.704e-05
454 272.5 27.5 1.164e-03
455 277.5 27.5 2.744e-04
456 282.5 27.5 3.704e-05
457 287.5 27.5 9.130e-04
458 292.5 27.5 2.424e-04
459 297.5 27.5 1.036e-03
460 302.5 27.5 3.704e-05
461 307.5 27.5 2.812e-03
462 312.5 27.5 8.345e-04
463 317.5 27.5 3.704e-05
464 322.5 27.5 2.060e-04
465 327.5 27.5 6.339e-04
466 332.5 27.5 6.592e-04
467 337.5 27.5 6.410e-05
468 342.5 27.5 3.704e-05
469 347.5 27.5 1.049e-03
470 352.5 27.5 5.846e-04
471 357.5 27.5 3.704e-05
472 362.5 27.5 8.282e-04
473 367.5 27.5 3.704e-05
474 372.5 27.5 8.752e-04
475 377.5 27.5 5.059e-04
476 382.5 27.5 5.424e-04
477 387.5 27.5 1.238e-03
478 392.5 27.5 1.461e-03
479 397.5 27.5 1.400e-03
480 2.5 32.5 1.554e-03
481 7.5 32.5 4.903e-04
482 12.5 32.5 4.294e-04
483 17.5 32.5 2.845e-04
484 22.5 32.5 8.835e-04
485 27.5 32.5 5.025e-04
486 32.5 32.5 1.504e-03
487 37.5 32.5 3.704e-05
488 42.5 32.5 3.704e-05
489 47.5 32.5 1.744e-03
490 52.5 32.5 3.704e-05
491 57.5 32.5 3.704e-05
492 62.5 32.5 1.145e-03
493 67.5 32.5 1.126e-03
494 72.5 32.5 1.092e-03
495 77.5 32.5 3.704e-05
496 82.5 32.5 3.704e-05
497 87.5 32.5 3.704e-05
498 92.5 32.5 1.111e-04
499 97.5 32.5 3.704e-05
500 102.5 32.5 1.871e-04
501 107.5 32.5 2.523e-03
502 112.5 32.5 3.704e-05
503 117.5 32.5 3.048e-04
504 122.5 32.5 4.171e-05
505 127.5 32.5 3.704e-05
506 132.5 32.5 3.704e-05
507 137.5 32.5 3.896e-04
508 142.5 32.5 5.222e-04
509 147.5 32.5 3.704e-05
510 152.5 32.5 8.784e-04
511 157.5 32.5 1.099e-03
512 162.5 32.5 3.704e-05
513 167.5 32.5 2.803e-04
514 172.5 32.5 1.049e-03
515 177.5 32.5 3.704e-05
516 182.5 32.5 3.704e-05
517 187.5 32.5 1.596e-03
518 192.5 32.5 3.704e-05
519 197.5 32.5 3.704e-05
520 202.5 32.5 3.704e-05
521 207.5 32.5 3.704e-05
522 212.5 32.5 3.704e-05
523 217.5 32.5 4.461e-04
524 222.5 32.5 1.189e-04
525 227.5 32.5 1.374e-04
526 232.5 32.5 9.517e-04
527 237.5 32.5 3.302e-04
528 242.5 32.5 6.604e-04
529 247.5 32.5 3.704e-05
530 252.5 32.5 3.704e-05
531 257.5 32.5 1.055e-03
532 262.5 32.5 2.398e-04
533 267.5 32.5 3.704e-05
534 272.5 32.5 3.704e-05
535 277.5 32.5 2.502e-03
536 282.5 32.5 3.704e-05
537 287.5 32.5 2.315e-04
538 292.5 32.5 1.152e-03
539 297.5 32.5 8.426e-04
540 302.5 32.5 3.704e-05
541 307.5 32.5 2.444e-04
542 312.5 32.5 8.008e-04
543 317.5 32.5 3.704e-05
544 322.5 32.5 3.704e-05
545 327.5 32.5 8.205e-04
546 332.5 32.5 3.704e-05
547 337.5 32.5 3.155e-04
548 342.5 32.5 2.297e-04
549 347.5 32.5 3.704e-05
550 352.5 32.5 2.748e-04
551 357.5 32.5 4.011e-04
552 362.5 32.5 7.272e-04
553 367.5 32.5 3.043e-04
554 372.5 32.5 2.586e-04
555 377.5 32.5 1.224e-03
556 382.5 32.5 1.602e-03
557 387.5 32.5 3.704e-05
558 392.5 32.5 3.704e-05
559 397.5 32.5 3.598e-04
560 2.5 37.5 5.751e-04
561 7.5 37.5 6.915e-04
562 12.5 37.5 4.805e-04
563 17.5 37.5 4.745e-04
564 22.5 37.5 1.068e-03
565 27.5 37.5 5.558e-05
566 32.5 37.5 3.921e-05
567 37.5 37.5 8.875e-04
568 42.5 37.5 1.393e-03
569 47.5 37.5 4.791e-04
570 52.5 37.5 2.336e-02
571 57.5 37.5 2.323e-04
572 62.5 37.5 3.704e-05
573 67.5 37.5 5.568e-04
574 72.5 37.5 2.979e-04
575 77.5 37.5 3.704e-05
576 82.5 37.5 9.904e-04
577 87.5 37.5 3.704e-05
578 92.5 37.5 9.026e-04
579 97.5 37.5 1.253e-04
580 102.5 37.5 3.704e-05
581 107.5 37.5 2.551e-04
582 112.5 37.5 1.152e-03
583 117.5 37.5 3.704e-05
584 122.5 37.5 3.704e-05
585 127.5 37.5 3.704e-05
586 132.5 37.5 3.378e-04
587 137.5 37.5 3.704e-05
588 142.5 37.5 1.481e-04
589 147.5 37.5 1.490e-04
590 152.5 37.5 5.337e-04
591 157.5 37.5 6.170e-04
592 162.5 37.5 7.267e-04
593 167.5 37.5 6.150e-04
594 172.5 37.5 9.233e-04
595 177.5 37.5 2.753e-04
596 182.5 37.5 1.152e-03
597 187.5 37.5 2.029e-03
598 192.5 37.5 1.958e-04
599 197.5 37.5 3.704e-05
600 202.5 37.5 4.745e-04
601 207.5 37.5 3.704e-05
602 212.5 37.5 1.445e-04
603 217.5 37.5 3.704e-05
604 222.5 37.5 3.704e-05
605 227.5 37.5 3.704e-05
606 232.5 37.5 3.704e-05
607 237.5 37.5 2.937e-04
608 242.5 37.5 5.522e-04
609 247.5 37.5 3.704e-05
610 252.5 37.5 8.347e-04
611 257.5 37.5 5.402e-04
612 262.5 37.5 8.787e-05
613 267.5 37.5 9.933e-04
614 272.5 37.5 5.041e-04
615 277.5 37.5 5.265e-04
616 282.5 37.5 3.704e-05
617 287.5 37.5 9.196e-04
618 292.5 37.5 3.704e-05
619 297.5 37.5 8.876e-04
620 302.5 37.5 1.051e-03
621 307.5 37.5 3.704e-05
622 312.5 37.5 1.218e-03
623 317.5 37.5 1.183e-03
624 322.5 37.5 9.486e-04
625 327.5 37.5 1.102e-03
626 332.5 37.5 3.704e-05
627 337.5 37.5 3.704e-05
628 342.5 37.5 4.358e-04
629 347.5 37.5 3.704e-05
630 352.5 37.5 3.704e-05
631 357.5 37.5 9.387e-05
632 362.5 37.5 3.704e-05
633 367.5 37.5 3.704e-05
634 372.5 37.5 3.704e-05
635 377.5 37.5 2.448e-03
636 382.5 37.5 3.704e-05
637 387.5 37.5 8.420e-04
638 392.5 37.5 1.594e-04
639 397.5 37.5 3.704e-05
640 2.5 42.5 4.714e-04
641 7.5 42.5 3.704e-05
642 12.5 42.5 3.704e-05
643 17.5 42.5 1.329e-03
644 22.5 42.5 1.519e-04
645 27.5 42.5 4.064e-04
646 32.5 42.5 2.036e-04
647 37.5 42.5 2.324e-03
648 42.5 42.5 2.983e-04
649 47.5 42.5 8.780e-04
650 52.5 42.5 1.200e-03
651 57.5 42.5 7.329e-04
652 62.5 42.5 1.178e-03
653 67.5 42.5 3.704e-05
654 72.5 42.5 3.704e-05
655 77.5 42.5 2.009e-03
656 82.5 42.5 6.225e-04
657 87.5 42.5 6.637e-04
658 92.5 42.5 1.717e-03
659 97.5 42.5 3.704e-05
660 102.5 42.5 2.673e-04
661 107.5 42.5 2.082e-04
662 112.5 42.5 1.499e-04
663 117.5 42.5 6.890e-04
664 122.5 42.5 3.704e-05
665 127.5 42.5 3.704e-05
666 132.5 42.5 3.704e-05
667 137.5 42.5 2.167e-03
668 142.5 42.5 7.935e-04
669 147.5 42.5 3.704e-05
670 152.5 42.5 6.349e-04
671 157.5 42.5 5.405e-04
672 162.5 42.5 3.704e-05
673 167.5 42.5 8.983e-04
674 172.5 42.5 9.433e-04
675 177.5 42.5 1.458e-03
676 182.5 42.5 3.704e-05
677 187.5 42.5 1.173e-03
678 192.5 42.5 2.331e-04
679 197.5 42.5 3.704e-05
680 202.5 42.5 6.380e-04
681 207.5 42.5 1.699e-04
682 212.5 42.5 6.701e-05
683 217.5 42.5 8.117e-04
684 222.5 42.5 4.041e-04
685 227.5 42.5 3.704e-05
686 232.5 42.5 9.559e-04
687 237.5 42.5 1.995e-04
688 242.5 42.5 2.211e-04
689 247.5 42.5 5.912e-04
690 252.5 42.5 1.499e-04
691 257.5 42.5 6.491e-04
692 262.5 42.5 3.704e-05
693 267.5 42.5 3.704e-05
694 272.5 42.5 6.907e-04
695 277.5 42.5 3.704e-05
696 282.5 42.5 3.806e-04
697 287.5 42.5 3.704e-05
698 292.5 42.5 3.704e-05
699 297.5 42.5 3.704e-05
700 302.5 42.5 9.958e-04
701 307.5 42.5 3.704e-05
702 312.5 42.5 3.704e-05
703 317.5 42.5 5.157e-05
704 322.5 42.5 1.876e-04
705 327.5 42.5 5.590e-04
706 332.5 42.5 3.704e-05
707 337.5 42.5 3.730e-04
708 342.5 42.5 4.585e-04
709 347.5 42.5 4.882e-04
710 352.5 42.5 1.570e-03
711 357.5 42.5 1.509e-04
712 362.5 42.5 1.762e-04
713 367.5 42.5 7.637e-04
714 372.5 42.5 9.270e-04
715 377.5 42.5 1.787e-03
716 382.5 42.5 3.704e-05
717 387.5 42.5 3.704e-05
718 392.5 42.5 6.251e-04
719 397.5 42.5 3.461e-04
720 2.5 47.5 5.726e-04
721 7.5 47.5 3.704e-05
722 12.5 47.5 4.869e-04
723 17.5 47.5 5.478e-04
724 22.5 47.5 3.704e-05
725 27.5 47.5 3.704e-05
726 32.5 47.5 3.197e-02
727 37.5 47.5 3.704e-05
728 42.5 47.5 3.704e-05
729 47.5 47.5 3.704e-05
730 52.5 47.5 3.704e-05
731 57.5 47.5 3.704e-05
732 62.5 47.5 2.761e-02
733 67.5 47.5 7.513e-04
734 72.5 47.5 6.911e-04
735 77.5 47.5 3.704e-05
736 82.5 47.5 3.173e-02
737 87.5 47.5 5.596e-04
738 92.5 47.5 9.023e-04
739 97.5 47.5 3.704e-05
740 102.5 47.5 1.994e-03
741 107.5 47.5 1.292e-04
742 112.5 47.5 3.704e-05
743 117.5 47.5 8.858e-04
744 122.5 47.5 3.891e-04
745 127.5 47.5 3.704e-05
746 132.5 47.5 3.704e-05
747 137.5 47.5 1.217e-03
748 142.5 47.5 1.065e-03
749 147.5 47.5 1.613e-03
750 152.5 47.5 9.732e-04
751 157.5 47.5 1.577e-03
752 162.5 47.5 2.790e-04
753 167.5 47.5 3.954e-04
754 172.5 47.5 3.704e-05
755 177.5 47.5 3.704e-05
756 182.5 47.5 5.426e-04
757 187.5 47.5 3.195e-04
758 192.5 47.5 3.049e-04
759 197.5 47.5 6.839e-04
760 202.5 47.5 3.704e-05
761 207.5 47.5 1.218e-03
762 212.5 47.5 3.704e-05
763 217.5 47.5 3.436e-04
764 222.5 47.5 3.704e-05
765 227.5 47.5 4.494e-04
766 232.5 47.5 1.189e-03
767 237.5 47.5 1.182e-03
768 242.5 47.5 7.737e-04
769 247.5 47.5 2.252e-04
770 252.5 47.5 3.704e-05
771 257.5 47.5 1.300e-03
772 262.5 47.5 1.697e-03
773 267.5 47.5 5.437e-05
774 272.5 47.5 5.414e-04
775 277.5 47.5 1.701e-03
776 282.5 47.5 3.704e-05
777 287.5 47.5 1.816e-03
778 292.5 47.5 3.704e-05
779 297.5 47.5 3.704e-05
780 302.5 47.5 4.609e-04
781 307.5 47.5 1.043e-03
782 312.5 47.5 7.616e-04
783 317.5 47.5 9.247e-04
784 322.5 47.5 8.845e-04
785 327.5 47.5 3.704e-05
786 332.5 47.5 3.704e-05
787 337.5 47.5 9.776e-04
788 342.5 47.5 6.898e-04
789 347.5 47.5 3.704e-05
790 352.5 47.5 3.704e-05
791 357.5 47.5 1.175e-03
792 362.5 47.5 3.704e-05
793 367.5 47.5 3.969e-04
794 372.5 47.5 3.704e-05
795 377.5 47.5 8.526e-04
796 382.5 47.5 1.007e-03
797 387.5 47.5 3.704e-05
798 392.5 47.5 3.704e-05
799 397.5 47.5 7.161e-04
800 2.5 52.5 7.827e-04
801 7.5 52.5 3.704e-05
802 12.5 52.5 9.832e-04
803 17.5 52.5 3.704e-05
804 22.5 52.5 7.361e-04
805 27.5 52.5 1.500e-03
806 32.5 52.5 9.487e-04
807 37.5 52.5 1.880e-04
808 42.5 52.5 3.704e-05
809 47.5 52.5 4.636e-04
810 52.5 52.5 2.420e-03
811 57.5 52.5 3.605e-02
812 62.5 52.5 3.704e-05
813 67.5 52.5 4.874e-04
814 72.5 52.5 1.650e-04
